id,idempotency_token,from_user_id,from_account_id,from_address,from_amount,from_token_id,to_user_id,to_account_id,to_address,to_amount,to_token_id,exchange_rate,exchange_rate_calculated_at,exchange_pair_id,exchange_account_id,exchange_wallet_address,metadata,encrypted_metadata,status,error_code,error_description,created_at,updated_at
txn_01cydv5g105t25kk88ka21k1zm,861062,,,fnce636119703054,766909070709993216,,,,wbjk464278239268,766909070709993216,,,,,,,{},{},confirmed,,,2018-12-11T05:17:22.336717Z,2018-12-11T05:17:22.382799Z
txn_01cydv5gewzkp4j2vwbejqd0dh,5067538,,,fnce636119703054,743339658913985792,,,,wbjk464278239268,743339658913985792,,,,,,,{},{},confirmed,,,2018-12-11T05:17:22.780504Z,2018-12-11T05:17:22.806999Z
txn_01cydv5h3ehgw9scp56jpd0wex,6848677,,,fnce636119703054,134890747312680144,,,,wbjk464278239268,134890747312680144,,,,,,,{},{},confirmed,,,2018-12-11T05:17:23.438593Z,2018-12-11T05:17:23.454348Z
txn_01cydv5h6md4xnec1kx3zpmnb0,1825431,,,fnce636119703054,616859108073338496,,,,wbjk464278239268,616859108073338496,,,,,,,{},{},confirmed,,,2018-12-11T05:17:23.540622Z,2018-12-11T05:17:23.567466Z
txn_01cydv5h9vds3krvxkgbc80ndd,8429972,,,fnce636119703054,258469121906711776,,,,wbjk464278239268,258469121906711776,,,,,,,{},{},confirmed,,,2018-12-11T05:17:23.643799Z,2018-12-11T05:17:23.658778Z
txn_01cydv5hg7rc40bm57qpdff5xx,8776396,,,fnce636119703054,402397567798561856,,,,wbjk464278239268,402397567798561856,,,,,,,{},{},confirmed,,,2018-12-11T05:17:23.847404Z,2018-12-11T05:17:23.864625Z
txn_01cydv5ddn4p4j51z6wprr73zc,4041336,,,fnce636119703054,902894033095024896,,,,wbjk464278239268,902894033095024896,,,,,,,{},{},confirmed,,,2018-12-11T05:17:19.669055Z,2018-12-11T05:17:19.682997Z
txn_01cydv5dqgn494hgad74yrre1p,4787564,,,fnce636119703054,567974505575881344,,,,wbjk464278239268,567974505575881344,,,,,,,{},{},confirmed,,,2018-12-11T05:17:19.984579Z,2018-12-11T05:17:20.023822Z
txn_01cydv5e1jjwnvr5d1pqpf08s9,1519035,,,fnce636119703054,886347308848384256,,,,wbjk464278239268,886347308848384256,,,,,,,{},{},confirmed,,,2018-12-11T05:17:20.306899Z,2018-12-11T05:17:20.335031Z
txn_01cydv5e4zk5bvg3z64mq1dytj,8833633,,,fnce636119703054,695444394668821504,,,,wbjk464278239268,695444394668821504,,,,,,,{},{},confirmed,,,2018-12-11T05:17:20.415487Z,2018-12-11T05:17:20.457772Z
txn_01cydv5es8yan1ew948swzzckh,4063322,,,fnce636119703054,574032058948991424,,,,wbjk464278239268,574032058948991424,,,,,,,{},{},confirmed,,,2018-12-11T05:17:21.064570Z,2018-12-11T05:17:21.096744Z
txn_01cydv5ewnxkvma97nfn09zgxs,76111,,,fnce636119703054,762308819870625536,,,,wbjk464278239268,762308819870625536,,,,,,,{},{},confirmed,,,2018-12-11T05:17:21.173813Z,2018-12-11T05:17:21.199164Z
txn_01cydv5f34jq7qvktzd04245wf,3178010,,,fnce636119703054,445504075525843712,,,,wbjk464278239268,445504075525843712,,,,,,,{},{},confirmed,,,2018-12-11T05:17:21.380241Z,2018-12-11T05:17:21.395854Z
txn_01cydv5g4mszqdmbxvn3e59hf8,7730402,,,fnce636119703054,724944887104276864,,,,wbjk464278239268,724944887104276864,,,,,,,{},{},confirmed,,,2018-12-11T05:17:22.452182Z,2018-12-11T05:17:22.493285Z
txn_01cydv5gs6s90dxftg8v6g7zhw,8290333,,,fnce636119703054,179816181968303296,,,,wbjk464278239268,179816181968303296,,,,,,,{},{},confirmed,,,2018-12-11T05:17:23.110717Z,2018-12-11T05:17:23.147450Z
txn_01cydv5gwe5bcz0kv58wxa0cfm,4316752,,,fnce636119703054,470862215981248320,,,,wbjk464278239268,470862215981248320,,,,,,,{},{},confirmed,,,2018-12-11T05:17:23.214934Z,2018-12-11T05:17:23.233186Z
txn_01cydv5h6m3qv8ggjgjpcr7p26,2347329,,,fnce636119703054,338038957442219456,,,,wbjk464278239268,338038957442219456,,,,,,,{},{},confirmed,,,2018-12-11T05:17:23.540539Z,2018-12-11T05:17:23.557140Z
txn_01cydv5hg7x7ey8jptmbf0wwc0,2174109,,,fnce636119703054,578216889388953472,,,,wbjk464278239268,578216889388953472,,,,,,,{},{},confirmed,,,2018-12-11T05:17:23.847710Z,2018-12-11T05:17:23.891916Z
txn_01cydv5efebgek99h14jdygybt,4963990,,,fnce636119703054,799051893706592128,,,,wbjk464278239268,799051893706592128,,,,,,,{},{},confirmed,,,2018-12-11T05:17:20.750388Z,2018-12-11T05:17:20.789104Z
txn_01cydv5ezxep1zymxf9g8afwa2,4219676,,,fnce636119703054,612690493280814208,,,,wbjk464278239268,612690493280814208,,,,,,,{},{},confirmed,,,2018-12-11T05:17:21.277882Z,2018-12-11T05:17:21.315396Z
txn_01cydv5f34fzpr3aq5532eb7m3,3557378,,,fnce636119703054,95532490101032592,,,,wbjk464278239268,95532490101032592,,,,,,,{},{},confirmed,,,2018-12-11T05:17:21.380328Z,2018-12-11T05:17:21.404699Z
txn_01cydv5fppnvbbv7rp68060hxn,6872121,,,fnce636119703054,214590854983141120,,,,wbjk464278239268,214590854983141120,,,,,,,{},{},confirmed,,,2018-12-11T05:17:22.006588Z,2018-12-11T05:17:22.025461Z
txn_01cydv5ft2p41jv49qx260nwgb,940306,,,fnce636119703054,321898115746181568,,,,wbjk464278239268,321898115746181568,,,,,,,{},{},confirmed,,,2018-12-11T05:17:22.114534Z,2018-12-11T05:17:22.158684Z
txn_01cydv5gny34ax5gqast3fez3k,1961883,,,fnce636119703054,640647053779345792,,,,wbjk464278239268,640647053779345792,,,,,,,{},{},confirmed,,,2018-12-11T05:17:23.006045Z,2018-12-11T05:17:23.044231Z
txn_01cydv5gzwwkfah2gb0b4h61cp,2706309,,,fnce636119703054,995903062148807808,,,,wbjk464278239268,995903062148807808,,,,,,,{},{},confirmed,,,2018-12-11T05:17:23.324067Z,2018-12-11T05:17:23.354961Z
txn_01cydv5h9vs13806jdvn24herk,5301056,,,fnce636119703054,847622422781262720,,,,wbjk464278239268,847622422781262720,,,,,,,{},{},confirmed,,,2018-12-11T05:17:23.643590Z,2018-12-11T05:17:23.678595Z
txn_01cydv5hg6dkc5wrkj2v6epmjp,6166799,,,fnce636119703054,460300880522694144,,,,wbjk464278239268,460300880522694144,,,,,,,{},{},confirmed,,,2018-12-11T05:17:23.846980Z,2018-12-11T05:17:23.877881Z
txn_01cydv5hkqxwwd15gbkn7b7ah5,5222911,,,fnce636119703054,48728177123314568,,,,wbjk464278239268,48728177123314568,,,,,,,{},{},confirmed,,,2018-12-11T05:17:23.959312Z,2018-12-11T05:17:23.984348Z
txn_01cydv5j6kky66652dyfyxmkws,4961706,,,fnce636119703054,168277137173937120,,,,wbjk464278239268,168277137173937120,,,,,,,{},{},confirmed,,,2018-12-11T05:17:24.563647Z,2018-12-11T05:17:24.577445Z
txn_01cydv5jg652k9jm732s6r21tn,9250659,,,fnce636119703054,12097541332746208,,,,wbjk464278239268,12097541332746208,,,,,,,{},{},confirmed,,,2018-12-11T05:17:24.870435Z,2018-12-11T05:17:24.915453Z
txn_01cydv5ejq2c4wxzxrstydd95g,9916287,,,fnce636119703054,879843732315873536,,,,wbjk464278239268,879843732315873536,,,,,,,{},{},confirmed,,,2018-12-11T05:17:20.855980Z,2018-12-11T05:17:20.873782Z
txn_01cydv5es87998zwmvdqwjpjw5,3698154,,,fnce636119703054,784212823863555072,,,,wbjk464278239268,784212823863555072,,,,,,,{},{},confirmed,,,2018-12-11T05:17:21.064263Z,2018-12-11T05:17:21.084404Z
txn_01cydv5f69g4hew6r52358b7wm,8060770,,,fnce636119703054,503796787766772416,,,,wbjk464278239268,503796787766772416,,,,,,,{},{},confirmed,,,2018-12-11T05:17:21.481669Z,2018-12-11T05:17:21.509938Z
txn_01cydv5f9qqd1m0dwpmgc9a613,9587631,,,fnce636119703054,655133803320389248,,,,wbjk464278239268,655133803320389248,,,,,,,{},{},confirmed,,,2018-12-11T05:17:21.591315Z,2018-12-11T05:17:21.620831Z
txn_01cydv5fg83h8f2caypxe8ahg8,6237534,,,fnce636119703054,735176339586659072,,,,wbjk464278239268,735176339586659072,,,,,,,{},{},confirmed,,,2018-12-11T05:17:21.800034Z,2018-12-11T05:17:21.815797Z
txn_01cydv5ft209tzjq85dmjxa907,1540977,,,fnce636119703054,679434770918973440,,,,wbjk464278239268,679434770918973440,,,,,,,{},{},confirmed,,,2018-12-11T05:17:22.114534Z,2018-12-11T05:17:22.132408Z
txn_01cydv5gbcqey77g5kcmdpf47a,3088134,,,fnce636119703054,569194319777594368,,,,wbjk464278239268,569194319777594368,,,,,,,{},{},confirmed,,,2018-12-11T05:17:22.668845Z,2018-12-11T05:17:22.718331Z
txn_01cydv5gew9mqfqh88rfghnszg,3931905,,,fnce636119703054,74108142190970512,,,,wbjk464278239268,74108142190970512,,,,,,,{},{},confirmed,,,2018-12-11T05:17:22.780360Z,2018-12-11T05:17:22.795852Z
txn_01cydv5gs6279n7gpvxkc63zgb,1320753,,,fnce636119703054,731410920407757056,,,,wbjk464278239268,731410920407757056,,,,,,,{},{},confirmed,,,2018-12-11T05:17:23.111002Z,2018-12-11T05:17:23.128068Z
txn_01cydv5h3ea7qyzxef6rrtb5k0,3448220,,,fnce636119703054,580941476875216384,,,,wbjk464278239268,580941476875216384,,,,,,,{},{},confirmed,,,2018-12-11T05:17:23.438480Z,2018-12-11T05:17:23.464628Z
txn_01cydv5hd07h5e3ryxc7m49bzn,9491855,,,fnce636119703054,673143568649692416,,,,wbjk464278239268,673143568649692416,,,,,,,{},{},confirmed,,,2018-12-11T05:17:23.744520Z,2018-12-11T05:17:23.773818Z
txn_01cydv5hx890mb8kw95jrfymfx,8714330,,,fnce636119703054,9948814993275822,,,,wbjk464278239268,9948814993275822,,,,,,,{},{},confirmed,,,2018-12-11T05:17:24.264058Z,2018-12-11T05:17:24.293773Z
txn_01cydv5ep5kjccnj04r7f2rghe,4018375,,,fnce636119703054,975028020318600064,,,,wbjk464278239268,975028020318600064,,,,,,,{},{},confirmed,,,2018-12-11T05:17:20.965202Z,2018-12-11T05:17:20.990935Z
txn_01cydv5fd0qqd8ef1p5w2erh4p,514459,,,fnce636119703054,926607112737322624,,,,wbjk464278239268,926607112737322624,,,,,,,{},{},confirmed,,,2018-12-11T05:17:21.696485Z,2018-12-11T05:17:21.726871Z
txn_01cydv5fk58n3zahgqp6s7d03n,2001151,,,fnce636119703054,857922131825817088,,,,wbjk464278239268,857922131825817088,,,,,,,{},{},confirmed,,,2018-12-11T05:17:21.893316Z,2018-12-11T05:17:21.909861Z
txn_01cydv5fppm2sxetgykz9bdt57,2975805,,,fnce636119703054,825376373193857280,,,,wbjk464278239268,825376373193857280,,,,,,,{},{},confirmed,,,2018-12-11T05:17:22.006626Z,2018-12-11T05:17:22.047933Z
txn_01cydv5fxbvptmmmzaevq4mk9a,271326,,,fnce636119703054,746650675519430528,,,,wbjk464278239268,746650675519430528,,,,,,,{},{},confirmed,,,2018-12-11T05:17:22.219854Z,2018-12-11T05:17:22.253181Z
txn_01cydv5g11gym9cqb9w6dh5nq1,710105,,,fnce636119703054,305810934188186496,,,,wbjk464278239268,305810934188186496,,,,,,,{},{},confirmed,,,2018-12-11T05:17:22.337099Z,2018-12-11T05:17:22.371352Z
txn_01cydv5g4mm59dd4xwa606ps97,4614832,,,fnce636119703054,136577688115544944,,,,wbjk464278239268,136577688115544944,,,,,,,{},{},confirmed,,,2018-12-11T05:17:22.452351Z,2018-12-11T05:17:22.468488Z
txn_01cydv5gbcjcphcsvnb6nf0dj6,6227146,,,fnce636119703054,236104381198998016,,,,wbjk464278239268,236104381198998016,,,,,,,{},{},confirmed,,,2018-12-11T05:17:22.668789Z,2018-12-11T05:17:22.707948Z
txn_01cydv5gjdbceq8c6av34bm34h,7404392,,,fnce636119703054,597750917305609088,,,,wbjk464278239268,597750917305609088,,,,,,,{},{},confirmed,,,2018-12-11T05:17:22.893083Z,2018-12-11T05:17:22.909882Z
txn_01cydv5gs6fy0pepxx3w978x83,2300947,,,fnce636119703054,836702495357244800,,,,wbjk464278239268,836702495357244800,,,,,,,{},{},confirmed,,,2018-12-11T05:17:23.110680Z,2018-12-11T05:17:23.137986Z
txn_01cydv5gzvtk3sh6nzbx1eec0m,5926955,,,fnce636119703054,213109853200260672,,,,wbjk464278239268,213109853200260672,,,,,,,{},{},confirmed,,,2018-12-11T05:17:23.323906Z,2018-12-11T05:17:23.342166Z
txn_01cydv5hq24yqdx7d7xkw6qfwp,4576112,,,fnce636119703054,798554732380096384,,,,wbjk464278239268,798554732380096384,,,,,,,{},{},confirmed,,,2018-12-11T05:17:24.066572Z,2018-12-11T05:17:24.094681Z
txn_01cydv5ezxn6jes3rs3xw1z8xe,8889931,,,fnce636119703054,973666516885582848,,,,wbjk464278239268,973666516885582848,,,,,,,{},{},confirmed,,,2018-12-11T05:17:21.277709Z,2018-12-11T05:17:21.294804Z
txn_01cydv5f9px3fyg13k4d7q2gb9,7726226,,,fnce636119703054,774579836548561536,,,,wbjk464278239268,774579836548561536,,,,,,,{},{},confirmed,,,2018-12-11T05:17:21.590963Z,2018-12-11T05:17:21.610855Z
txn_01cydv5fg79k6baer8fhn94w4b,2791982,,,fnce636119703054,3916501181452703,,,,wbjk464278239268,3916501181452703,,,,,,,{},{},confirmed,,,2018-12-11T05:17:21.799768Z,2018-12-11T05:17:21.825289Z
txn_01cydv5gnydqf624s5z47j0xk1,417594,,,fnce636119703054,782841860179242880,,,,wbjk464278239268,782841860179242880,,,,,,,{},{},confirmed,,,2018-12-11T05:17:23.006379Z,2018-12-11T05:17:23.034456Z
txn_01cydv5h3e40tdfrm4v986tyjb,3605397,,,fnce636119703054,667232750236051456,,,,wbjk464278239268,667232750236051456,,,,,,,{},{},confirmed,,,2018-12-11T05:17:23.439012Z,2018-12-11T05:17:23.474778Z
txn_01cydv5hd0ce0nq633hwz3nc3k,7603825,,,fnce636119703054,560303476882954880,,,,wbjk464278239268,560303476882954880,,,,,,,{},{},confirmed,,,2018-12-11T05:17:23.744462Z,2018-12-11T05:17:23.763244Z
txn_01cydv5hx8dm1s80kj02j0pbkn,4134996,,,fnce636119703054,911321276711788800,,,,wbjk464278239268,911321276711788800,,,,,,,{},{},confirmed,,,2018-12-11T05:17:24.264090Z,2018-12-11T05:17:24.304605Z
txn_01cydv5j6mda14bbv8aakb6426,9532785,,,fnce636119703054,235789230162150368,,,,wbjk464278239268,235789230162150368,,,,,,,{},{},confirmed,,,2018-12-11T05:17:24.564187Z,2018-12-11T05:17:24.587570Z
txn_01cydv5jd2rz1179epd2g1tb3x,6403682,,,fnce636119703054,447585362528457728,,,,wbjk464278239268,447585362528457728,,,,,,,{},{},confirmed,,,2018-12-11T05:17:24.770642Z,2018-12-11T05:17:24.806888Z
txn_01cydv5k2z3dtxg7hnghsscvzd,2187889,,,fnce636119703054,886617219451522304,,,,wbjk464278239268,886617219451522304,,,,,,,{},{},confirmed,,,2018-12-11T05:17:25.471046Z,2018-12-11T05:17:25.496224Z
txn_01cydv5kf8xgtmmd800d1t96b9,8662378,,,fnce636119703054,299763842058184640,,,,wbjk464278239268,299763842058184640,,,,,,,{},{},confirmed,,,2018-12-11T05:17:25.864972Z,2018-12-11T05:17:25.881763Z
txn_01cydv5kf87fcn3sdm6hq71vn6,299906,,,fnce636119703054,631615797321275648,,,,wbjk464278239268,631615797321275648,,,,,,,{},{},confirmed,,,2018-12-11T05:17:25.864844Z,2018-12-11T05:17:25.902964Z
txn_01cydv5gbc14a2h98mw0w17d6p,9124494,,,fnce636119703054,494396495700969792,,,,wbjk464278239268,494396495700969792,,,,,,,{},{},confirmed,,,2018-12-11T05:17:22.669021Z,2018-12-11T05:17:22.685732Z
txn_01cydv5gjcwbwnmgmr4q9gz2yp,6209398,,,fnce636119703054,727258154236001664,,,,wbjk464278239268,727258154236001664,,,,,,,{},{},confirmed,,,2018-12-11T05:17:22.892961Z,2018-12-11T05:17:22.920314Z
txn_01cydv5gwfcatbanqyjmzwhdts,7816315,,,fnce636119703054,106886917332335024,,,,wbjk464278239268,106886917332335024,,,,,,,{},{},confirmed,,,2018-12-11T05:17:23.215401Z,2018-12-11T05:17:23.258050Z
txn_01cydv5hd0zr4wtpfemhd7sw31,7735715,,,fnce636119703054,522934057546841408,,,,wbjk464278239268,522934057546841408,,,,,,,{},{},confirmed,,,2018-12-11T05:17:23.744607Z,2018-12-11T05:17:23.783982Z
txn_01cydv5jkdr8whp5qgw4w3zbb3,4409038,,,fnce636119703054,714613864676747648,,,,wbjk464278239268,714613864676747648,,,,,,,{},{},confirmed,,,2018-12-11T05:17:24.973997Z,2018-12-11T05:17:24.990182Z
txn_01cydv5jzssranxqxcarttse8b,564129,,,fnce636119703054,347995801044643584,,,,wbjk464278239268,347995801044643584,,,,,,,{},{},confirmed,,,2018-12-11T05:17:25.369300Z,2018-12-11T05:17:25.386546Z
txn_01cydv5kjfghcspd19jy9qs5b8,3117144,,,fnce636119703054,898833764162777216,,,,wbjk464278239268,898833764162777216,,,,,,,{},{},confirmed,,,2018-12-11T05:17:25.967865Z,2018-12-11T05:17:25.983875Z
txn_01cydv5kw86wdywqsy8qc0fxa7,3879171,,,fnce636119703054,537964470373820352,,,,wbjk464278239268,537964470373820352,,,,,,,{},{},confirmed,,,2018-12-11T05:17:26.280680Z,2018-12-11T05:17:26.298174Z
txn_01cydv5m9cnz19cxf4fmavd5dc,2382602,,,fnce636119703054,691190155579349760,,,,wbjk464278239268,691190155579349760,,,,,,,{},{},confirmed,,,2018-12-11T05:17:26.700961Z,2018-12-11T05:17:26.736622Z
txn_01cydv5mch8j1xfz3rpj5k9yeq,8606884,,,fnce636119703054,765258032960642816,,,,wbjk464278239268,765258032960642816,,,,,,,{},{},confirmed,,,2018-12-11T05:17:26.801768Z,2018-12-11T05:17:26.838912Z
txn_01cydv5mfmjhc4qm6c0p2vd9w2,1418801,,,fnce636119703054,184897709321341760,,,,wbjk464278239268,184897709321341760,,,,,,,{},{},confirmed,,,2018-12-11T05:17:26.900080Z,2018-12-11T05:17:26.941663Z
txn_01cydv5n0vka3a6159zpgjjssa,4756749,,,fnce636119703054,563343445637424768,,,,wbjk464278239268,563343445637424768,,,,,,,{},{},confirmed,,,2018-12-11T05:17:27.451564Z,2018-12-11T05:17:27.467399Z
txn_01cydv5gewphx4tn4savr06t26,3382322,,,fnce636119703054,547159777417357632,,,,wbjk464278239268,547159777417357632,,,,,,,{},{},confirmed,,,2018-12-11T05:17:22.780569Z,2018-12-11T05:17:22.816812Z
txn_01cydv5h9vk0v9vqs39cwpc3ae,6599487,,,fnce636119703054,543318271470590976,,,,wbjk464278239268,543318271470590976,,,,,,,{},{},confirmed,,,2018-12-11T05:17:23.643700Z,2018-12-11T05:17:23.669271Z
txn_01cydv5htb1xcehj9nc4hns29f,779118,,,fnce636119703054,404942683886577088,,,,wbjk464278239268,404942683886577088,,,,,,,{},{},confirmed,,,2018-12-11T05:17:24.171440Z,2018-12-11T05:17:24.184543Z
txn_01cydv5j3ksgvtx45pctcqfpfh,9369428,,,fnce636119703054,779433418267640192,,,,wbjk464278239268,779433418267640192,,,,,,,{},{},confirmed,,,2018-12-11T05:17:24.467040Z,2018-12-11T05:17:24.480835Z
txn_01cydv5jd24xrbcqp8q35m7c9n,4386894,,,fnce636119703054,785678181538080640,,,,wbjk464278239268,785678181538080640,,,,,,,{},{},confirmed,,,2018-12-11T05:17:24.771014Z,2018-12-11T05:17:24.797325Z
txn_01cydv5jpdgsbtcczx33f6fqjn,6601229,,,fnce636119703054,53419685997347920,,,,wbjk464278239268,53419685997347920,,,,,,,{},{},confirmed,,,2018-12-11T05:17:25.069811Z,2018-12-11T05:17:25.086024Z
txn_01cydv5jzsm2837c0hv5b2jqf6,9357134,,,fnce636119703054,312672435984441472,,,,wbjk464278239268,312672435984441472,,,,,,,{},{},confirmed,,,2018-12-11T05:17:25.369454Z,2018-12-11T05:17:25.399711Z
txn_01cydv5k5xravd39zy678j8wdp,266725,,,fnce636119703054,951174693312839936,,,,wbjk464278239268,951174693312839936,,,,,,,{},{},confirmed,,,2018-12-11T05:17:25.565080Z,2018-12-11T05:17:25.599931Z
txn_01cydv5kc3dr5xq837a3xy0w3f,7087836,,,fnce636119703054,491609552713459328,,,,wbjk464278239268,491609552713459328,,,,,,,{},{},confirmed,,,2018-12-11T05:17:25.763198Z,2018-12-11T05:17:25.788704Z
txn_01cydv5kjfsysffesbrtrcaaez,1873529,,,fnce636119703054,334044707139046464,,,,wbjk464278239268,334044707139046464,,,,,,,{},{},confirmed,,,2018-12-11T05:17:25.967860Z,2018-12-11T05:17:25.994238Z
txn_01cydv5kryvxn5vdntkhznb7te,3696363,,,fnce636119703054,814115627455442048,,,,wbjk464278239268,814115627455442048,,,,,,,{},{},confirmed,,,2018-12-11T05:17:26.174417Z,2018-12-11T05:17:26.212624Z
txn_01cydv5m2njc7784zr6fgfgcrf,1839312,,,fnce636119703054,684541637247015680,,,,wbjk464278239268,684541637247015680,,,,,,,{},{},confirmed,,,2018-12-11T05:17:26.485512Z,2018-12-11T05:17:26.525228Z
txn_01cydv5gnythje82gjn55cmpx4,6327485,,,fnce636119703054,26184213323674708,,,,wbjk464278239268,26184213323674708,,,,,,,{},{},confirmed,,,2018-12-11T05:17:23.006107Z,2018-12-11T05:17:23.023694Z
txn_01cydv5hkq3n4e0x46a85ep2cn,9588635,,,fnce636119703054,511592991989281216,,,,wbjk464278239268,511592991989281216,,,,,,,{},{},confirmed,,,2018-12-11T05:17:23.959449Z,2018-12-11T05:17:23.996054Z
txn_01cydv5hq20pyn82h0s40vfzmb,9825181,,,fnce636119703054,523946292964406656,,,,wbjk464278239268,523946292964406656,,,,,,,{},{},confirmed,,,2018-12-11T05:17:24.066349Z,2018-12-11T05:17:24.117902Z
txn_01cydv5j6kc75dh8cx3fjxerxr,1799164,,,fnce636119703054,116366207424082880,,,,wbjk464278239268,116366207424082880,,,,,,,{},{},confirmed,,,2018-12-11T05:17:24.563740Z,2018-12-11T05:17:24.598023Z
txn_01cydv5j9wm6am1v2kp19tdn91,9789642,,,fnce636119703054,688680914015559296,,,,wbjk464278239268,688680914015559296,,,,,,,{},{},confirmed,,,2018-12-11T05:17:24.668826Z,2018-12-11T05:17:24.692037Z
txn_01cydv5jd2bja7hjsw5ahaj925,6306299,,,fnce636119703054,744315600108364800,,,,wbjk464278239268,744315600108364800,,,,,,,{},{},confirmed,,,2018-12-11T05:17:24.770826Z,2018-12-11T05:17:24.787321Z
txn_01cydv5jwawf6nchy1v71j019e,8121712,,,fnce636119703054,78659146360055888,,,,wbjk464278239268,78659146360055888,,,,,,,{},{},confirmed,,,2018-12-11T05:17:25.258209Z,2018-12-11T05:17:25.307975Z
txn_01cydv5k2yzvk3nfryajdy57pd,9199217,,,fnce636119703054,477630491430333568,,,,wbjk464278239268,477630491430333568,,,,,,,{},{},confirmed,,,2018-12-11T05:17:25.470930Z,2018-12-11T05:17:25.505783Z
txn_01cydv5knpaj3qrf4zyw06k09h,882258,,,fnce636119703054,650643712362156288,,,,wbjk464278239268,650643712362156288,,,,,,,{},{},confirmed,,,2018-12-11T05:17:26.070532Z,2018-12-11T05:17:26.087027Z
txn_01cydv5kryqfqk15zbjfg412z1,3920159,,,fnce636119703054,567376310835199680,,,,wbjk464278239268,567376310835199680,,,,,,,{},{},confirmed,,,2018-12-11T05:17:26.174604Z,2018-12-11T05:17:26.201172Z
txn_01cydv5kw8qm29r4r25x340nj9,6052833,,,fnce636119703054,251665038458972704,,,,wbjk464278239268,251665038458972704,,,,,,,{},{},confirmed,,,2018-12-11T05:17:26.280673Z,2018-12-11T05:17:26.317993Z
txn_01cydv5kzewr5rfj0bsygs1gw0,3004272,,,fnce636119703054,556396563501517888,,,,wbjk464278239268,556396563501517888,,,,,,,{},{},confirmed,,,2018-12-11T05:17:26.382527Z,2018-12-11T05:17:26.396726Z
txn_01cydv5gwfabj46eq2d4ds1ap9,2811703,,,fnce636119703054,772322249011124736,,,,wbjk464278239268,772322249011124736,,,,,,,{},{},confirmed,,,2018-12-11T05:17:23.215409Z,2018-12-11T05:17:23.245481Z
txn_01cydv5gzw9p03y56cykzcq4c5,799036,,,fnce636119703054,479589823124549120,,,,wbjk464278239268,479589823124549120,,,,,,,{},{},confirmed,,,2018-12-11T05:17:23.324483Z,2018-12-11T05:17:23.367406Z
txn_01cydv5h6mnb6wx45sa9s2m9f8,3398309,,,fnce636119703054,452034038342524992,,,,wbjk464278239268,452034038342524992,,,,,,,{},{},confirmed,,,2018-12-11T05:17:23.540736Z,2018-12-11T05:17:23.577680Z
txn_01cydv5hkqh059g1dm5dam6mkq,5828300,,,fnce636119703054,576075906715912768,,,,wbjk464278239268,576075906715912768,,,,,,,{},{},confirmed,,,2018-12-11T05:17:23.959223Z,2018-12-11T05:17:23.974993Z
txn_01cydv5hq2vypagsw5xxdfr1nm,7353786,,,fnce636119703054,885629330684924800,,,,wbjk464278239268,885629330684924800,,,,,,,{},{},confirmed,,,2018-12-11T05:17:24.066464Z,2018-12-11T05:17:24.105636Z
txn_01cydv5htbtch9tk1v4w76xfxf,3177679,,,fnce636119703054,97449389815003056,,,,wbjk464278239268,97449389815003056,,,,,,,{},{},confirmed,,,2018-12-11T05:17:24.171459Z,2018-12-11T05:17:24.193456Z
txn_01cydv5j0f839n8vdgypf0tpah,4230467,,,fnce636119703054,999460106920330240,,,,wbjk464278239268,999460106920330240,,,,,,,{},{},confirmed,,,2018-12-11T05:17:24.367517Z,2018-12-11T05:17:24.394404Z
txn_01cydv5j3k50z2dpnqxr3kjtjn,7274048,,,fnce636119703054,989765684880145920,,,,wbjk464278239268,989765684880145920,,,,,,,{},{},confirmed,,,2018-12-11T05:17:24.467035Z,2018-12-11T05:17:24.491246Z
txn_01cydv5j9wqzw3rnm8met0yszt,8582398,,,fnce636119703054,355532080042343808,,,,wbjk464278239268,355532080042343808,,,,,,,{},{},confirmed,,,2018-12-11T05:17:24.668949Z,2018-12-11T05:17:24.702750Z
txn_01cydv5jkec8ezswnz9s80sgha,5496181,,,fnce636119703054,125756897665751488,,,,wbjk464278239268,125756897665751488,,,,,,,{},{},confirmed,,,2018-12-11T05:17:24.974143Z,2018-12-11T05:17:24.999903Z
txn_01cydv5jzs5484m5v4axx3v7qw,2644733,,,fnce636119703054,726542072039202816,,,,wbjk464278239268,726542072039202816,,,,,,,{},{},confirmed,,,2018-12-11T05:17:25.369593Z,2018-12-11T05:17:25.411524Z
txn_01cydv5kc30jnvmk2pd4h7way4,3053927,,,fnce636119703054,239397356963857568,,,,wbjk464278239268,239397356963857568,,,,,,,{},{},confirmed,,,2018-12-11T05:17:25.763076Z,2018-12-11T05:17:25.800211Z
txn_01cydv5hq27qn5sapa47x1wa31,5119264,,,fnce636119703054,332384634894636992,,,,wbjk464278239268,332384634894636992,,,,,,,{},{},confirmed,,,2018-12-11T05:17:24.066349Z,2018-12-11T05:17:24.083745Z
txn_01cydv5j0fng5w00qv28t6qyy6,8886806,,,fnce636119703054,184724345323107456,,,,wbjk464278239268,184724345323107456,,,,,,,{},{},confirmed,,,2018-12-11T05:17:24.367627Z,2018-12-11T05:17:24.407158Z
txn_01cydv5jg68m8mrth2tjf4jnv1,2798299,,,fnce636119703054,33562569911034344,,,,wbjk464278239268,33562569911034344,,,,,,,{},{},confirmed,,,2018-12-11T05:17:24.870121Z,2018-12-11T05:17:24.903295Z
